city,cityLabel,city_population,city_coordinate_location,sister,sisterLabel,sister_population,sister_coordinate_location
http://www.wikidata.org/entity/Q1709,Schwerin,95818,Point(11.416666666 53.633333333),http://www.wikidata.org/entity/Q500217,Växjö,94869,Point(14.8 56.883333333)
http://www.wikidata.org/entity/Q1764,Reykjavík,128793,Point(-21.935 64.1475),http://www.wikidata.org/entity/Q506250,comune di Stoccolma,975819,Point(18.066666666 59.35)
http://www.wikidata.org/entity/Q1764,Reykjavík,128793,Point(-21.935 64.1475),http://www.wikidata.org/entity/Q573599,Weilburg,12990,Point(8.25 50.483333333)
http://www.wikidata.org/entity/Q1729,Erfurt,213699,Point(11.029166666 50.978055555),http://www.wikidata.org/entity/Q986627,Shawnee,62209,Point(-94.7658 39.0128)
http://www.wikidata.org/entity/Q1729,Erfurt,213699,Point(11.029166666 50.978055555),http://www.wikidata.org/entity/Q2596788,Lovech,53578,Point(24.73333333 43.13333333)
http://www.wikidata.org/entity/Q193428,Sakai,823523,Point(135.483333333 34.566666666),http://www.wikidata.org/entity/Q47037646,Wellington,215400,Point(174.75424 -41.253)
http://www.wikidata.org/entity/Q1218,Gerusalemme,919438,Point(35.216666666 31.783333333),http://www.wikidata.org/entity/Q5582862,Cusco,428450,Point(-71.978056 -13.518333)
http://www.wikidata.org/entity/Q1018,Nova Gorica,13031,Point(13.65 45.966666666),http://www.wikidata.org/entity/Q1017630,Oğuz,3508,Point(47.465277777 41.071388888)
http://www.wikidata.org/entity/Q1018,Nova Gorica,13031,Point(13.65 45.966666666),http://www.wikidata.org/entity/Q1017630,Oğuz,5142,Point(47.465277777 41.071388888)
http://www.wikidata.org/entity/Q1018,Nova Gorica,13031,Point(13.65 45.966666666),http://www.wikidata.org/entity/Q1017630,Oğuz,6891,Point(47.465277777 41.071388888)
http://www.wikidata.org/entity/Q1018,Nova Gorica,13031,Point(13.65 45.966666666),http://www.wikidata.org/entity/Q1017630,Oğuz,7400,Point(47.465277777 41.071388888)
http://www.wikidata.org/entity/Q3138,Treviri,110636,Point(6.641388888 49.756666666),http://www.wikidata.org/entity/Q2766547,'s-Hertogenbosch,143782,Point(5.316666666 51.7)
http://www.wikidata.org/entity/Q3370,Zara,75082,Point(15.216666666 44.116666666),http://www.wikidata.org/entity/Q2991314,Veliko Tarnovo Municipality,91333,Point(25.6333 43.0333)
http://www.wikidata.org/entity/Q3130,Sydney,4840600,Point(151.2 -33.866666666),http://www.wikidata.org/entity/Q47037646,Wellington,215400,Point(174.75424 -41.253)
http://www.wikidata.org/entity/Q5776,Betlemme,36000,Point(35.206111111 31.704444444),http://www.wikidata.org/entity/Q43281004,Haapsalu City,12883,Point(23.53005 58.9358)
http://www.wikidata.org/entity/Q26234,Esbjerg,72261,Point(8.451388888 55.470833333),http://www.wikidata.org/entity/Q847691,Maniitsoq,3166,Point(-52.9 65.416666666)
http://www.wikidata.org/entity/Q26234,Esbjerg,72261,Point(8.451388888 55.470833333),http://www.wikidata.org/entity/Q847691,Maniitsoq,3197,Point(-52.9 65.416666666)
http://www.wikidata.org/entity/Q1647,Fiume,128624,Point(14.441111111 45.327222222),http://www.wikidata.org/entity/Q18288152,città metropolitana di Genova,851987,Point(8.9325 44.4111)
http://www.wikidata.org/entity/Q14323,Mérida,59548,Point(-6.333333333 38.915833333),http://www.wikidata.org/entity/Q2651972,Mérida,892363,Point(-89.616666666 20.95)
http://www.wikidata.org/entity/Q203040,El Puerto de Santa María,88703,Point(-6.2381494 36.601468),http://www.wikidata.org/entity/Q1141799,Texcoco de Mora,105165,Point(-98.881944444 19.505555555)
http://www.wikidata.org/entity/Q945473,Kazlų Rūda,5539,Point(23.486502777 54.749188888),http://www.wikidata.org/entity/Q5663,Gusev,28257,Point(22.19972 54.59222)
http://www.wikidata.org/entity/Q945473,Kazlų Rūda,5539,Point(23.486502777 54.749188888),http://www.wikidata.org/entity/Q5663,Gusev,28484,Point(22.19972 54.59222)
http://www.wikidata.org/entity/Q941948,Oni (Georgia),2656,Point(43.443055555 42.583333333),http://www.wikidata.org/entity/Q54182,Fitchburg,40318,Point(-71.802777777 42.583333333)
http://www.wikidata.org/entity/Q944697,Loja,170280,Point(-79.205 -3.990555555),http://www.wikidata.org/entity/Q285672,Moyobamba,50073,Point(-76.966666666 -6.033333333)
http://www.wikidata.org/entity/Q944697,Loja,170280,Point(-79.205 -3.990555555),http://www.wikidata.org/entity/Q332989,Loja,20419,Point(-4.15 37.166666666)
http://www.wikidata.org/entity/Q935847,Viitasaari,6666,Point(25.859722222 63.075),http://www.wikidata.org/entity/Q499415,Storuman,5800,Point(17.1 65.1)
http://www.wikidata.org/entity/Q6221,Brescia,196745,Point(10.220280555 45.538888888),http://www.wikidata.org/entity/Q271000,Bouaké,659233,Point(-5.03306 7.68333)
http://www.wikidata.org/entity/Q6231,Cremona,72077,Point(10.033333333 45.133333333),http://www.wikidata.org/entity/Q353618,Adeje,49030,Point(-16.716666666 28.116666666)
http://www.wikidata.org/entity/Q6285,Varese,80544,Point(8.833333333 45.816666666),http://www.wikidata.org/entity/Q360326,Tongling,720000,Point(117.766667 30.933333)
http://www.wikidata.org/entity/Q6226,St Albans,82146,Point(-0.336 51.755),http://www.wikidata.org/entity/Q466221,Sylhet,479837,Point(91.866666666 24.9)
http://www.wikidata.org/entity/Q6221,Brescia,196745,Point(10.220280555 45.538888888),http://www.wikidata.org/entity/Q478232,Biancavilla,23948,Point(14.863611111 37.645277777)
http://www.wikidata.org/entity/Q6487,Adalia,2426356,Point(30.69556 36.90812),http://www.wikidata.org/entity/Q491102,Taldıqorğan,129960,Point(78.366666666 45.016666666)
http://www.wikidata.org/entity/Q6487,Adalia,2426356,Point(30.69556 36.90812),http://www.wikidata.org/entity/Q503361,Malmö,349304,Point(13.033333333 55.583333333)
http://www.wikidata.org/entity/Q6397,Avignone,91729,Point(4.808333333 43.948611111),http://www.wikidata.org/entity/Q572800,Alcañiz,16006,Point(-0.1329565 41.050254)
http://www.wikidata.org/entity/Q6397,Avignone,91729,Point(4.808333333 43.948611111),http://www.wikidata.org/entity/Q856261,Regione di Diourbel,1497453,Point(-16.25 14.75)
http://www.wikidata.org/entity/Q6397,Avignone,91729,Point(4.808333333 43.948611111),http://www.wikidata.org/entity/Q910973,Diourbel,100445,Point(-16.231388888 14.655)
http://www.wikidata.org/entity/Q25475,Batumi,154600,Point(41.641666666 41.645833333),http://www.wikidata.org/entity/Q973974,Praga 1,30202,Point(14.411111111 50.086388888)
http://www.wikidata.org/entity/Q25797,Žilina,82704,Point(18.733333333 49.216666666),http://www.wikidata.org/entity/Q986102,Třinec,34778,Point(18.670814768 49.677609314)
http://www.wikidata.org/entity/Q26119,Prešov,88680,Point(21.233333333 49.0),http://www.wikidata.org/entity/Q1001552,Keratsini,77077,Point(23.61666667 37.96666667)
http://www.wikidata.org/entity/Q25475,Batumi,154600,Point(41.641666666 41.645833333),http://www.wikidata.org/entity/Q1983875,Ağcabadi,39200,Point(47.4502 40.048938888)
http://www.wikidata.org/entity/Q25797,Žilina,82704,Point(18.733333333 49.216666666),http://www.wikidata.org/entity/Q3490834,Prague 15,31296,Point(14.556666666 50.046666666)
http://www.wikidata.org/entity/Q35765,Osaka,2751862,Point(135.501944444 34.693611111),http://www.wikidata.org/entity/Q62,San Francisco,881549,Point(-122.416388888 37.7775)
http://www.wikidata.org/entity/Q36647,Cork,208669,Point(-8.473055555 51.9),http://www.wikidata.org/entity/Q62,San Francisco,881549,Point(-122.416388888 37.7775)
http://www.wikidata.org/entity/Q37100,Auckland,1346091,Point(174.783333333 -36.85),http://www.wikidata.org/entity/Q65,Los Angeles,3976322,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q510413,Sullana,162434,Point(-80.685277777 -4.903888888),http://www.wikidata.org/entity/Q1563,L'Avana,2141652,Point(-82.358888888 23.136666666)
http://www.wikidata.org/entity/Q504215,Ayacucho,180766,Point(-74.224444444 -13.163055555),http://www.wikidata.org/entity/Q2028,Verona,257275,Point(10.992777777 45.438611111)
http://www.wikidata.org/entity/Q503379,Skanderborg,18659,Point(9.933333333 56.033333333),http://www.wikidata.org/entity/Q7070,Eisenach,42370,Point(10.324444444 50.974722222)
http://www.wikidata.org/entity/Q510413,Sullana,162434,Point(-80.685277777 -4.903888888),http://www.wikidata.org/entity/Q14318,Vitoria,253996,Point(-2.673055555 42.846666666)
http://www.wikidata.org/entity/Q502196,Tenri,63760,Point(135.8375 34.596666666),http://www.wikidata.org/entity/Q14467,La Serena,195382,Point(-71.252 -29.9027)
http://www.wikidata.org/entity/Q503862,Naantali,18916,Point(22.026388888 60.468055555),http://www.wikidata.org/entity/Q15273,Kirovsk,26387,Point(30.981388888 59.875277777)
http://www.wikidata.org/entity/Q503862,Naantali,18916,Point(22.026388888 60.468055555),http://www.wikidata.org/entity/Q20770,comune di Nordfyn,29298,Point(10.222222222 55.522222222)
http://www.wikidata.org/entity/Q504114,Guelph,131794,Point(-80.25 43.55),http://www.wikidata.org/entity/Q29352,Castelfranco Veneto,33435,Point(11.933333333 45.666666666)
http://www.wikidata.org/entity/Q501891,Tahara,59015,Point(137.18314 34.6414),http://www.wikidata.org/entity/Q42622,Suzhou,10465994,Point(120.61642 31.30401)
http://www.wikidata.org/entity/Q501891,Tahara,59015,Point(137.18314 34.6414),http://www.wikidata.org/entity/Q42773,Kunshan,1651200,Point(120.97655 31.38674)
http://www.wikidata.org/entity/Q504114,Guelph,131794,Point(-80.25 43.55),http://www.wikidata.org/entity/Q46655,Loria,9358,Point(11.866666666 45.733333333)
http://www.wikidata.org/entity/Q504215,Ayacucho,180766,Point(-74.224444444 -13.163055555),http://www.wikidata.org/entity/Q47125,Avezzano,42276,Point(13.426372222 42.030975)
http://www.wikidata.org/entity/Q503862,Naantali,18916,Point(22.026388888 60.468055555),http://www.wikidata.org/entity/Q48701,Svelvik,6685,Point(10.371666666 59.623611111)
http://www.wikidata.org/entity/Q503862,Naantali,18916,Point(22.026388888 60.468055555),http://www.wikidata.org/entity/Q48701,Svelvik,6685,Point(10.40225 59.60677)
http://www.wikidata.org/entity/Q501709,Jinja,72931,Point(33.21283 0.44308),http://www.wikidata.org/entity/Q151048,Barnet,392140,Point(-0.153055555 51.625277777)
http://www.wikidata.org/entity/Q506775,Rožaje,9422,Point(20.167877777 42.844227777),http://www.wikidata.org/entity/Q185289,Pernik,75964,Point(23.030805 42.599828)
http://www.wikidata.org/entity/Q506775,Rožaje,9422,Point(20.167877777 42.844227777),http://www.wikidata.org/entity/Q185289,Pernik,83973,Point(23.030805 42.599828)
http://www.wikidata.org/entity/Q501543,Kiryat Malakhi,19200,Point(34.75 31.733333333),http://www.wikidata.org/entity/Q187945,Piatra Neamț,85055,Point(26.370833333 46.9275)
http://www.wikidata.org/entity/Q501543,Kiryat Malakhi,19213,Point(34.75 31.733333333),http://www.wikidata.org/entity/Q187945,Piatra Neamț,85055,Point(26.370833333 46.9275)
http://www.wikidata.org/entity/Q501543,Kiryat Malakhi,19284,Point(34.75 31.733333333),http://www.wikidata.org/entity/Q187945,Piatra Neamț,85055,Point(26.370833333 46.9275)
http://www.wikidata.org/entity/Q501543,Kiryat Malakhi,19289,Point(34.75 31.733333333),http://www.wikidata.org/entity/Q187945,Piatra Neamț,85055,Point(26.370833333 46.9275)
http://www.wikidata.org/entity/Q501543,Kiryat Malakhi,19300,Point(34.75 31.733333333),http://www.wikidata.org/entity/Q187945,Piatra Neamț,85055,Point(26.370833333 46.9275)
http://www.wikidata.org/entity/Q501543,Kiryat Malakhi,19321,Point(34.75 31.733333333),http://www.wikidata.org/entity/Q187945,Piatra Neamț,85055,Point(26.370833333 46.9275)
http://www.wikidata.org/entity/Q501543,Kiryat Malakhi,19400,Point(34.75 31.733333333),http://www.wikidata.org/entity/Q187945,Piatra Neamț,85055,Point(26.370833333 46.9275)
http://www.wikidata.org/entity/Q501543,Kiryat Malakhi,19500,Point(34.75 31.733333333),http://www.wikidata.org/entity/Q187945,Piatra Neamț,85055,Point(26.370833333 46.9275)
http://www.wikidata.org/entity/Q501543,Kiryat Malakhi,19600,Point(34.75 31.733333333),http://www.wikidata.org/entity/Q187945,Piatra Neamț,85055,Point(26.370833333 46.9275)
http://www.wikidata.org/entity/Q501543,Kiryat Malakhi,19800,Point(34.75 31.733333333),http://www.wikidata.org/entity/Q187945,Piatra Neamț,85055,Point(26.370833333 46.9275)
http://www.wikidata.org/entity/Q501543,Kiryat Malakhi,20500,Point(34.75 31.733333333),http://www.wikidata.org/entity/Q187945,Piatra Neamț,85055,Point(26.370833333 46.9275)
http://www.wikidata.org/entity/Q501543,Kiryat Malakhi,20600,Point(34.75 31.733333333),http://www.wikidata.org/entity/Q187945,Piatra Neamț,85055,Point(26.370833333 46.9275)
http://www.wikidata.org/entity/Q501543,Kiryat Malakhi,20800,Point(34.75 31.733333333),http://www.wikidata.org/entity/Q187945,Piatra Neamț,85055,Point(26.370833333 46.9275)
http://www.wikidata.org/entity/Q501543,Kiryat Malakhi,20900,Point(34.75 31.733333333),http://www.wikidata.org/entity/Q187945,Piatra Neamț,85055,Point(26.370833333 46.9275)
http://www.wikidata.org/entity/Q501543,Kiryat Malakhi,21200,Point(34.75 31.733333333),http://www.wikidata.org/entity/Q187945,Piatra Neamț,85055,Point(26.370833333 46.9275)
http://www.wikidata.org/entity/Q501543,Kiryat Malakhi,21300,Point(34.75 31.733333333),http://www.wikidata.org/entity/Q187945,Piatra Neamț,85055,Point(26.370833333 46.9275)
http://www.wikidata.org/entity/Q501543,Kiryat Malakhi,21551,Point(34.75 31.733333333),http://www.wikidata.org/entity/Q187945,Piatra Neamț,85055,Point(26.370833333 46.9275)
http://www.wikidata.org/entity/Q501543,Kiryat Malakhi,21600,Point(34.75 31.733333333),http://www.wikidata.org/entity/Q187945,Piatra Neamț,85055,Point(26.370833333 46.9275)
http://www.wikidata.org/entity/Q501543,Kiryat Malakhi,21800,Point(34.75 31.733333333),http://www.wikidata.org/entity/Q187945,Piatra Neamț,85055,Point(26.370833333 46.9275)
http://www.wikidata.org/entity/Q501543,Kiryat Malakhi,22300,Point(34.75 31.733333333),http://www.wikidata.org/entity/Q187945,Piatra Neamț,85055,Point(26.370833333 46.9275)
http://www.wikidata.org/entity/Q501543,Kiryat Malakhi,23100,Point(34.75 31.733333333),http://www.wikidata.org/entity/Q187945,Piatra Neamț,85055,Point(26.370833333 46.9275)
http://www.wikidata.org/entity/Q509739,Butare,50220,Point(29.75 -2.6),http://www.wikidata.org/entity/Q188776,Castres,41795,Point(2.24 43.605833333)
http://www.wikidata.org/entity/Q503469,Cahul,30018,Point(28.194444444 45.9075),http://www.wikidata.org/entity/Q192269,Vaslui,55407,Point(27.729166666 46.638333333)
http://www.wikidata.org/entity/Q503469,Cahul,30018,Point(28.194444444 45.9075),http://www.wikidata.org/entity/Q192269,Vaslui,55407,Point(27.73872 46.64683)
http://www.wikidata.org/entity/Q501543,Kiryat Malakhi,19200,Point(34.75 31.733333333),http://www.wikidata.org/entity/Q193920,Rueil-Malmaison,77986,Point(2.188333333 48.877777777)
http://www.wikidata.org/entity/Q501543,Kiryat Malakhi,19213,Point(34.75 31.733333333),http://www.wikidata.org/entity/Q193920,Rueil-Malmaison,77986,Point(2.188333333 48.877777777)
http://www.wikidata.org/entity/Q501543,Kiryat Malakhi,19284,Point(34.75 31.733333333),http://www.wikidata.org/entity/Q193920,Rueil-Malmaison,77986,Point(2.188333333 48.877777777)
http://www.wikidata.org/entity/Q501543,Kiryat Malakhi,19289,Point(34.75 31.733333333),http://www.wikidata.org/entity/Q193920,Rueil-Malmaison,77986,Point(2.188333333 48.877777777)
http://www.wikidata.org/entity/Q501543,Kiryat Malakhi,19300,Point(34.75 31.733333333),http://www.wikidata.org/entity/Q193920,Rueil-Malmaison,77986,Point(2.188333333 48.877777777)
http://www.wikidata.org/entity/Q501543,Kiryat Malakhi,19321,Point(34.75 31.733333333),http://www.wikidata.org/entity/Q193920,Rueil-Malmaison,77986,Point(2.188333333 48.877777777)
http://www.wikidata.org/entity/Q501543,Kiryat Malakhi,19400,Point(34.75 31.733333333),http://www.wikidata.org/entity/Q193920,Rueil-Malmaison,77986,Point(2.188333333 48.877777777)
http://www.wikidata.org/entity/Q501543,Kiryat Malakhi,19500,Point(34.75 31.733333333),http://www.wikidata.org/entity/Q193920,Rueil-Malmaison,77986,Point(2.188333333 48.877777777)
http://www.wikidata.org/entity/Q501543,Kiryat Malakhi,19600,Point(34.75 31.733333333),http://www.wikidata.org/entity/Q193920,Rueil-Malmaison,77986,Point(2.188333333 48.877777777)
http://www.wikidata.org/entity/Q501543,Kiryat Malakhi,19800,Point(34.75 31.733333333),http://www.wikidata.org/entity/Q193920,Rueil-Malmaison,77986,Point(2.188333333 48.877777777)
http://www.wikidata.org/entity/Q501543,Kiryat Malakhi,20500,Point(34.75 31.733333333),http://www.wikidata.org/entity/Q193920,Rueil-Malmaison,77986,Point(2.188333333 48.877777777)
http://www.wikidata.org/entity/Q501543,Kiryat Malakhi,20600,Point(34.75 31.733333333),http://www.wikidata.org/entity/Q193920,Rueil-Malmaison,77986,Point(2.188333333 48.877777777)
http://www.wikidata.org/entity/Q501543,Kiryat Malakhi,20800,Point(34.75 31.733333333),http://www.wikidata.org/entity/Q193920,Rueil-Malmaison,77986,Point(2.188333333 48.877777777)
http://www.wikidata.org/entity/Q501543,Kiryat Malakhi,20900,Point(34.75 31.733333333),http://www.wikidata.org/entity/Q193920,Rueil-Malmaison,77986,Point(2.188333333 48.877777777)
http://www.wikidata.org/entity/Q501543,Kiryat Malakhi,21200,Point(34.75 31.733333333),http://www.wikidata.org/entity/Q193920,Rueil-Malmaison,77986,Point(2.188333333 48.877777777)
http://www.wikidata.org/entity/Q501543,Kiryat Malakhi,21300,Point(34.75 31.733333333),http://www.wikidata.org/entity/Q193920,Rueil-Malmaison,77986,Point(2.188333333 48.877777777)
http://www.wikidata.org/entity/Q501543,Kiryat Malakhi,21551,Point(34.75 31.733333333),http://www.wikidata.org/entity/Q193920,Rueil-Malmaison,77986,Point(2.188333333 48.877777777)
http://www.wikidata.org/entity/Q501543,Kiryat Malakhi,21600,Point(34.75 31.733333333),http://www.wikidata.org/entity/Q193920,Rueil-Malmaison,77986,Point(2.188333333 48.877777777)
http://www.wikidata.org/entity/Q501543,Kiryat Malakhi,21800,Point(34.75 31.733333333),http://www.wikidata.org/entity/Q193920,Rueil-Malmaison,77986,Point(2.188333333 48.877777777)
http://www.wikidata.org/entity/Q501543,Kiryat Malakhi,22300,Point(34.75 31.733333333),http://www.wikidata.org/entity/Q193920,Rueil-Malmaison,77986,Point(2.188333333 48.877777777)
http://www.wikidata.org/entity/Q501543,Kiryat Malakhi,23100,Point(34.75 31.733333333),http://www.wikidata.org/entity/Q193920,Rueil-Malmaison,77986,Point(2.188333333 48.877777777)
http://www.wikidata.org/entity/Q502023,Coatzacoalcos,319187,Point(-94.463333333 18.135833333),http://www.wikidata.org/entity/Q210886,Villahermosa,1013484,Point(-92.919444444 17.986944444)
http://www.wikidata.org/entity/Q502196,Tenri,63760,Point(135.8375 34.596666666),http://www.wikidata.org/entity/Q241645,Bauru,366992,Point(-49.060555555 -22.314722222)
http://www.wikidata.org/entity/Q502199,Hiratsuka,257662,Point(139.342222222 35.323055555),http://www.wikidata.org/entity/Q317827,Hanamaki,92815,Point(141.116666666 39.388611111)
http://www.wikidata.org/entity/Q503379,Skanderborg,18659,Point(9.933333333 56.033333333),http://www.wikidata.org/entity/Q515358,Lidköping,40464,Point(13.183333333 58.5)
http://www.wikidata.org/entity/Q503862,Naantali,18916,Point(22.026388888 60.468055555),http://www.wikidata.org/entity/Q515969,Vadstena,7453,Point(14.889722222 58.448333333)
http://www.wikidata.org/entity/Q510413,Sullana,162434,Point(-80.685277777 -4.903888888),http://www.wikidata.org/entity/Q675960,Arlon,29733,Point(5.816666666 49.683611111)
http://www.wikidata.org/entity/Q503469,Cahul,30018,Point(28.194444444 45.9075),http://www.wikidata.org/entity/Q685857,Medgidia,39780,Point(28.261388888 44.250277777)
http://www.wikidata.org/entity/Q505416,Anykščiai,8491,Point(25.107222222 55.534444444),http://www.wikidata.org/entity/Q842929,Nepomuk,3730,Point(13.582292906 49.486259587)
http://www.wikidata.org/entity/Q501543,Kiryat Malakhi,19200,Point(34.75 31.733333333),http://www.wikidata.org/entity/Q858250,Golmud,215214,Point(93.54239 36.73975)
http://www.wikidata.org/entity/Q501543,Kiryat Malakhi,19213,Point(34.75 31.733333333),http://www.wikidata.org/entity/Q858250,Golmud,215214,Point(93.54239 36.73975)
http://www.wikidata.org/entity/Q501543,Kiryat Malakhi,19284,Point(34.75 31.733333333),http://www.wikidata.org/entity/Q858250,Golmud,215214,Point(93.54239 36.73975)
http://www.wikidata.org/entity/Q501543,Kiryat Malakhi,19289,Point(34.75 31.733333333),http://www.wikidata.org/entity/Q858250,Golmud,215214,Point(93.54239 36.73975)
http://www.wikidata.org/entity/Q501543,Kiryat Malakhi,19300,Point(34.75 31.733333333),http://www.wikidata.org/entity/Q858250,Golmud,215214,Point(93.54239 36.73975)
http://www.wikidata.org/entity/Q501543,Kiryat Malakhi,19321,Point(34.75 31.733333333),http://www.wikidata.org/entity/Q858250,Golmud,215214,Point(93.54239 36.73975)
http://www.wikidata.org/entity/Q501543,Kiryat Malakhi,19400,Point(34.75 31.733333333),http://www.wikidata.org/entity/Q858250,Golmud,215214,Point(93.54239 36.73975)
http://www.wikidata.org/entity/Q501543,Kiryat Malakhi,19500,Point(34.75 31.733333333),http://www.wikidata.org/entity/Q858250,Golmud,215214,Point(93.54239 36.73975)
http://www.wikidata.org/entity/Q501543,Kiryat Malakhi,19600,Point(34.75 31.733333333),http://www.wikidata.org/entity/Q858250,Golmud,215214,Point(93.54239 36.73975)
http://www.wikidata.org/entity/Q501543,Kiryat Malakhi,19800,Point(34.75 31.733333333),http://www.wikidata.org/entity/Q858250,Golmud,215214,Point(93.54239 36.73975)
http://www.wikidata.org/entity/Q501543,Kiryat Malakhi,20500,Point(34.75 31.733333333),http://www.wikidata.org/entity/Q858250,Golmud,215214,Point(93.54239 36.73975)
http://www.wikidata.org/entity/Q501543,Kiryat Malakhi,20600,Point(34.75 31.733333333),http://www.wikidata.org/entity/Q858250,Golmud,215214,Point(93.54239 36.73975)
http://www.wikidata.org/entity/Q501543,Kiryat Malakhi,20800,Point(34.75 31.733333333),http://www.wikidata.org/entity/Q858250,Golmud,215214,Point(93.54239 36.73975)
http://www.wikidata.org/entity/Q501543,Kiryat Malakhi,20900,Point(34.75 31.733333333),http://www.wikidata.org/entity/Q858250,Golmud,215214,Point(93.54239 36.73975)
http://www.wikidata.org/entity/Q501543,Kiryat Malakhi,21200,Point(34.75 31.733333333),http://www.wikidata.org/entity/Q858250,Golmud,215214,Point(93.54239 36.73975)
http://www.wikidata.org/entity/Q501543,Kiryat Malakhi,21300,Point(34.75 31.733333333),http://www.wikidata.org/entity/Q858250,Golmud,215214,Point(93.54239 36.73975)
http://www.wikidata.org/entity/Q501543,Kiryat Malakhi,21551,Point(34.75 31.733333333),http://www.wikidata.org/entity/Q858250,Golmud,215214,Point(93.54239 36.73975)
http://www.wikidata.org/entity/Q501543,Kiryat Malakhi,21600,Point(34.75 31.733333333),http://www.wikidata.org/entity/Q858250,Golmud,215214,Point(93.54239 36.73975)
http://www.wikidata.org/entity/Q501543,Kiryat Malakhi,21800,Point(34.75 31.733333333),http://www.wikidata.org/entity/Q858250,Golmud,215214,Point(93.54239 36.73975)
http://www.wikidata.org/entity/Q501543,Kiryat Malakhi,22300,Point(34.75 31.733333333),http://www.wikidata.org/entity/Q858250,Golmud,215214,Point(93.54239 36.73975)
http://www.wikidata.org/entity/Q501543,Kiryat Malakhi,23100,Point(34.75 31.733333333),http://www.wikidata.org/entity/Q858250,Golmud,215214,Point(93.54239 36.73975)
http://www.wikidata.org/entity/Q501543,Kiryat Malakhi,19200,Point(34.75 31.733333333),http://www.wikidata.org/entity/Q858250,Golmud,215214,Point(94.904167 36.402778)
http://www.wikidata.org/entity/Q501543,Kiryat Malakhi,19213,Point(34.75 31.733333333),http://www.wikidata.org/entity/Q858250,Golmud,215214,Point(94.904167 36.402778)
http://www.wikidata.org/entity/Q501543,Kiryat Malakhi,19284,Point(34.75 31.733333333),http://www.wikidata.org/entity/Q858250,Golmud,215214,Point(94.904167 36.402778)
http://www.wikidata.org/entity/Q501543,Kiryat Malakhi,19289,Point(34.75 31.733333333),http://www.wikidata.org/entity/Q858250,Golmud,215214,Point(94.904167 36.402778)
http://www.wikidata.org/entity/Q501543,Kiryat Malakhi,19300,Point(34.75 31.733333333),http://www.wikidata.org/entity/Q858250,Golmud,215214,Point(94.904167 36.402778)
http://www.wikidata.org/entity/Q501543,Kiryat Malakhi,19321,Point(34.75 31.733333333),http://www.wikidata.org/entity/Q858250,Golmud,215214,Point(94.904167 36.402778)
http://www.wikidata.org/entity/Q203619,Kemi,21758,Point(24.5634156 65.7336354),http://www.wikidata.org/entity/Q914,Volgograd,1015586,Point(44.514722222 48.708611111)
http://www.wikidata.org/entity/Q203380,Napier,62241,Point(176.91667 -39.48333),http://www.wikidata.org/entity/Q2132,Victoria,80032,Point(-123.3657 48.422151)
http://www.wikidata.org/entity/Q203380,Napier,62800,Point(176.91667 -39.48333),http://www.wikidata.org/entity/Q2132,Victoria,80032,Point(-123.3657 48.422151)
http://www.wikidata.org/entity/Q203380,Napier,66300,Point(176.91667 -39.48333),http://www.wikidata.org/entity/Q2132,Victoria,80032,Point(-123.3657 48.422151)
http://www.wikidata.org/entity/Q203619,Kemi,21758,Point(24.5634156 65.7336354),http://www.wikidata.org/entity/Q7030,Wismar,42550,Point(11.465 53.8925)
http://www.wikidata.org/entity/Q203308,Shimonoseki,252844,Point(130.933333333 33.95),http://www.wikidata.org/entity/Q16520,Pusan,3453198,Point(129.040277777 35.1)
http://www.wikidata.org/entity/Q203380,Napier,62241,Point(176.91667 -39.48333),http://www.wikidata.org/entity/Q57756,Lianyungang,4393482,Point(119.1801 34.59057)
http://www.wikidata.org/entity/Q203380,Napier,62800,Point(176.91667 -39.48333),http://www.wikidata.org/entity/Q57756,Lianyungang,4393482,Point(119.1801 34.59057)
http://www.wikidata.org/entity/Q203380,Napier,66300,Point(176.91667 -39.48333),http://www.wikidata.org/entity/Q57756,Lianyungang,4393482,Point(119.1801 34.59057)
http://www.wikidata.org/entity/Q203476,Port Blair,100608,Point(92.75 11.666666666),http://www.wikidata.org/entity/Q182565,provincia di Phuket,378364,Point(98.398333333 7.89)
http://www.wikidata.org/entity/Q203308,Shimonoseki,252844,Point(130.933333333 33.95),http://www.wikidata.org/entity/Q374365,Gedda,3976000,Point(39.172777777 21.542777777)
http://www.wikidata.org/entity/Q203380,Napier,62241,Point(176.91667 -39.48333),http://www.wikidata.org/entity/Q390413,Tomakomai,170223,Point(141.605527777 42.634055555)
http://www.wikidata.org/entity/Q203380,Napier,62800,Point(176.91667 -39.48333),http://www.wikidata.org/entity/Q390413,Tomakomai,170223,Point(141.605527777 42.634055555)
http://www.wikidata.org/entity/Q203380,Napier,66300,Point(176.91667 -39.48333),http://www.wikidata.org/entity/Q390413,Tomakomai,170223,Point(141.605527777 42.634055555)
http://www.wikidata.org/entity/Q203308,Shimonoseki,252844,Point(130.933333333 33.95),http://www.wikidata.org/entity/Q726565,Kikugawa,47194,Point(138.084166666 34.757777777)
http://www.wikidata.org/entity/Q6397,Avignone,91729,Point(4.808333333 43.948611111),http://www.wikidata.org/entity/Q541,Orvieto,20253,Point(12.1 42.716666666)
http://www.wikidata.org/entity/Q6487,Adalia,2426356,Point(30.69556 36.90812),http://www.wikidata.org/entity/Q898,Omsk,1178391,Point(73.383333333 54.966666666)
